index,label,white_proportion
197,1,0.9768954545454546
198,1,0.9774818181818182
199,1,0.9220977272727273
200,1,0.9067090909090909
201,0,0.8065636363636364
202,1,0.8264340909090909
203,1,0.9206159090909091
204,1,0.8697477272727273
205,1,0.921825
206,1,0.9038113636363636
207,1,0.9253204545454545
208,1,0.901615909090909
209,0,0.8510068181818182
210,0,0.8285227272727272
211,1,0.8894159090909091
212,1,0.8772318181818182
213,1,0.8767863636363636
214,0,0.8391545454545455
215,0,0.9077454545454545
216,0,0.8000636363636363
217,0,0.8734295454545454
218,0,0.8519363636363636
219,1,0.9768477272727273
220,0,0.8274636363636364
221,0,0.8641340909090909
222,0,0.7992295454545455
223,1,0.8692727272727273
224,1,0.8933954545454545
225,1,0.9122795454545455
226,1,0.9050477272727273
227,0,0.8337454545454546
228,0,0.8335954545454546
229,0,0.8379431818181818
230,0,0.8607136363636364
231,0,0.7861477272727273
232,1,0.9770113636363637
233,0,0.8631613636363636
234,0,0.8883545454545455
235,0,0.8423363636363637
236,0,0.8893318181818182
237,1,0.9504068181818182
238,1,0.8455795454545455
239,1,0.8987113636363636
240,1,0.9182113636363637
241,1,0.8993295454545455
242,1,0.8809431818181818
243,1,0.9753681818181819
244,0,0.8318727272727273
245,1,0.8803431818181818
246,0,0.8879227272727273
247,1,0.8906818181818181
248,1,0.8829522727272727
249,0,0.9046068181818182
250,0,0.8876477272727272
251,1,0.8635363636363637
252,0,0.7966295454545455
253,1,0.9273772727272728
254,1,0.8672977272727272
255,1,0.8931704545454545
256,0,0.8144477272727273
257,1,0.9233022727272727
258,0,0.9135545454545455
259,1,0.9419727272727273
260,0,0.8987431818181818
261,0,0.7830022727272727
262,0,0.7912136363636364
263,1,0.9118659090909091
264,0,0.8982772727272728
265,1,0.9190363636363637
266,1,0.9849954545454546
267,0,0.8076477272727273
268,1,0.8624363636363637
269,1,0.8663
270,1,0.9595613636363637
271,1,0.7662886363636363
272,0,0.7627113636363636
273,0,0.8355840909090909
274,0,0.7786590909090909
275,0,0.8497159090909091
276,0,0.7894363636363636
277,0,0.8629363636363636
278,1,0.8153340909090909
279,1,0.9752363636363637
280,0,0.8188363636363636
281,1,0.9254840909090909
282,1,0.8934840909090909
283,1,0.8978295454545454
284,1,0.9030159090909091
285,1,0.9770613636363636
286,1,0.9769409090909091
287,1,0.9767227272727272
288,1,0.9725613636363636
289,0,0.883940909090909
290,1,0.8400522727272727
291,1,0.8134363636363636
292,1,0.9327045454545455
293,1,0.8128954545454545
294,0,0.8738818181818182
295,0,0.8796545454545455
296,1,0.8406840909090909
297,1,0.9213340909090909
298,1,0.9048068181818182
299,0,0.8723522727272728
300,0,0.815659090909091
301,0,0.8379022727272727
302,0,0.7930090909090909
303,1,0.8319045454545455
304,1,0.8843295454545455
305,0,0.8236818181818182
306,1,0.8629159090909091
307,0,0.7592204545454545
308,1,0.8637
309,0,0.8343068181818182
310,0,0.7992977272727273
311,0,0.8882431818181818
312,0,0.8220272727272727
313,0,0.7095568181818181
314,1,0.9215863636363636
315,0,0.8340272727272727
316,0,0.8103590909090909
317,0,0.8530113636363637
318,0,0.8789545454545454
319,0,0.8832659090909091
320,0,0.8060159090909091
321,0,0.8159022727272728
322,1,0.8934318181818182
323,0,0.8340181818181818
324,0,0.8340181818181818
325,0,0.8483795454545454
326,0,0.8653181818181818
327,1,0.7980545454545455
328,0,0.9092477272727273
329,0,0.8634545454545455
330,0,0.8600704545454545
331,0,0.8810568181818181
332,0,0.9045636363636363
333,0,0.8775363636363637
334,1,0.9112954545454546
335,0,0.7942590909090909
336,0,0.8680159090909091
337,0,0.8870363636363636
338,1,0.9286
339,0,0.9772681818181819
340,1,0.9216818181818182
341,0,0.7468045454545454
342,1,0.8414681818181818
343,0,0.9066454545454545
344,0,0.8438113636363637
345,0,0.9150295454545454
346,0,0.71995
347,1,0.8571727272727273
348,1,0.9116977272727272
349,1,0.9088045454545455
350,0,0.8817931818181818
351,0,0.86295
352,0,0.8261568181818182
353,0,0.8297181818181818
354,1,0.8270113636363636
355,1,0.8889159090909091
356,0,0.9062045454545454
357,1,0.9015522727272727
358,1,0.910359090909091
359,1,0.9159931818181818
360,1,0.9111772727272728
361,1,0.8688181818181818
362,0,0.8219340909090909
363,0,0.8509568181818182
364,1,0.8927409090909091
365,0,0.856434090909091
366,0,0.8441340909090909
367,1,0.9239704545454546
368,0,0.8834340909090909
369,0,0.7022409090909091
370,0,0.8127886363636364
371,1,0.9770840909090909
372,0,0.8072704545454545
373,0,0.7853863636363636
374,0,0.9708022727272727
375,1,0.9220227272727273
376,0,0.8906295454545454
377,0,0.8214681818181818
378,1,0.9776295454545455
379,1,0.9707704545454545
380,0,0.8320977272727272
381,1,0.9562409090909091
382,0,0.7799204545454546
383,0,0.7921454545454546
384,1,0.875225
385,0,0.8145659090909091
386,1,0.918575
387,0,0.7951136363636364
388,0,0.8768818181818182
389,0,0.8400818181818182
390,1,0.8846522727272728
391,1,0.934509090909091
392,0,0.8204590909090909
393,1,0.9607909090909091
394,1,0.8701431818181818
395,1,0.9141681818181818
396,0,0.8287545454545454
397,0,0.7349954545454546
398,0,0.8780681818181818
399,1,0.9452977272727273
400,0,0.8690977272727273
401,0,0.7488181818181818
402,1,0.9620181818181818
403,1,0.9391136363636363
404,1,0.9768795454545455
405,1,0.9145272727272727
406,1,0.8730795454545455
407,1,0.8888272727272727
408,0,0.862365909090909
409,0,0.8451318181818182
410,0,0.7542431818181818
411,0,0.8518272727272728
412,1,0.9539295454545454
413,0,0.7858409090909091
414,0,0.8420522727272727
415,0,0.8388340909090909
416,1,0.9171045454545455
417,0,0.80525
418,0,0.8428227272727272
419,0,0.755875
420,0,0.7718613636363636
421,0,0.8464
422,0,0.7704022727272727
423,0,0.7859681818181818
424,0,0.7945795454545455
425,0,0.851375
426,1,0.8895136363636363
427,0,0.861325
428,1,0.9272022727272727
429,0,0.8447613636363637
430,0,0.8226
431,0,0.8021772727272727
432,1,0.9113204545454545
433,1,0.976790909090909
434,1,0.954725
435,0,0.8099613636363636
436,0,0.8348795454545455
437,0,0.8179409090909091
438,1,0.899075
439,0,0.8111772727272727
440,0,0.8735295454545454
441,1,0.8402886363636364
442,0,0.8578977272727273
443,0,0.8406204545454545
444,0,0.8369090909090909
445,1,0.8952795454545455
446,0,0.84565
447,1,0.9532772727272727
448,0,0.797915909090909
449,1,0.9301340909090909
450,0,0.8686113636363636
451,0,0.8198159090909091
452,1,0.9771590909090909
453,1,0.8446136363636364
454,0,0.8007704545454546
455,1,0.940915909090909
456,1,0.8594590909090909
457,1,0.9604659090909091
458,1,0.908765909090909
459,1,0.9726954545454546
460,0,0.8386113636363637
461,1,0.9774181818181819
462,0,0.802
463,1,0.9866681818181818
464,0,0.8288522727272727
465,0,0.8589204545454545
466,1,0.9749681818181818
467,1,0.9121159090909091
468,0,0.7099454545454545
469,0,0.7803863636363636
470,0,0.8294340909090909
471,1,0.9592545454545455
472,1,0.8369136363636364
473,0,0.7590227272727272
474,0,0.7859227272727273
475,1,0.873025
476,1,0.8515295454545454
477,0,0.7291590909090909
478,0,0.8474636363636364
479,0,0.7727068181818182
480,1,0.9769681818181818
481,1,0.8952022727272727
482,1,0.9329068181818182
483,0,0.8282568181818182
484,1,0.9044454545454546
485,1,0.8751363636363636
486,1,0.9688340909090909
487,1,0.9765409090909091
488,1,0.9040818181818182
489,1,0.8809727272727272
490,1,0.8743613636363636
491,0,0.8523272727272727
492,1,0.9558840909090909
493,0,0.7472818181818182
494,0,0.8107909090909091
495,0,0.8667795454545455
496,0,0.8708681818181818
497,0,0.7656886363636364
498,0,0.8527931818181819
499,1,0.9169772727272727
500,0,0.8666295454545454
501,1,0.9077590909090909
502,0,0.8026363636363636
503,1,0.9775136363636364
504,0,0.7975931818181818
505,1,0.8688113636363637
506,1,0.8409045454545454
507,0,0.7703022727272727
508,0,0.8048045454545455
509,0,0.8523386363636364
510,1,0.9207909090909091
511,0,0.8726022727272728
512,0,0.7179636363636364
513,0,0.8494318181818182
514,0,0.8364022727272727
515,0,0.80055
516,0,0.7988022727272728
517,0,0.872175
518,1,0.9773704545454546
519,1,0.8548204545454545
520,0,0.8316613636363637
521,0,0.8865295454545454
522,0,0.843115909090909
523,1,0.8784613636363636
524,0,0.8271022727272728
525,0,0.808375
526,0,0.8773772727272727
527,0,0.6830590909090909
528,1,0.9570590909090909
529,0,0.8127090909090909
530,0,0.8465136363636364
531,1,0.9495568181818181
532,0,0.8316181818181818
533,1,0.9507863636363636
534,0,0.8758295454545455
535,0,0.8436886363636363
536,0,0.8253409090909091
537,0,0.8619363636363636
538,1,0.8397113636363637
539,0,0.8806
540,0,0.8892681818181818
541,0,0.847625
542,1,0.9649954545454545
543,0,0.8519159090909091
544,0,0.8465704545454545
545,1,0.9347454545454545
546,1,0.9403340909090909
547,1,0.9170727272727273
548,0,0.8211318181818181
549,0,0.8618840909090909
550,1,0.9247159090909091
551,0,0.8030045454545455
552,0,0.9758318181818182
553,0,0.8256431818181819
554,0,0.8735727272727273
555,1,0.9266431818181818
556,0,0.8398068181818181
557,0,0.8214227272727272
558,0,0.8282409090909091
559,0,0.830775
560,1,0.8836590909090909
561,1,0.9616840909090909
562,1,0.8953295454545455
563,0,0.8069113636363636
564,1,0.8627795454545455
565,0,0.8508
566,0,0.8030840909090909
567,0,0.6751659090909091
568,1,0.8615318181818182
569,1,0.9539090909090909
570,0,0.7857613636363636
571,0,0.8826204545454546
572,0,0.7949522727272728
573,0,0.9166386363636364
574,0,0.8372727272727273
575,0,0.8173204545454545
576,1,0.9059636363636364
577,0,0.793175
578,1,0.9243522727272727
579,1,0.8133113636363636
580,1,0.926984090909091
581,0,0.8392568181818182
582,0,0.7949886363636364
583,1,0.8702772727272727
584,1,0.8797409090909091
585,0,0.8640954545454546
586,0,0.8980772727272728
587,0,0.7526522727272728
588,1,0.8772136363636364
589,1,0.9340727272727273
590,1,0.9766318181818182
591,1,0.9056931818181818
592,0,0.8275340909090909
593,1,0.9770931818181818
594,0,0.8536636363636364
595,1,0.9752113636363636
596,1,0.9121613636363637
597,1,0.8532318181818181
598,0,0.7652909090909091
599,0,0.8785772727272727
600,1,0.8206977272727273
601,1,0.9334159090909091
602,0,0.8481454545454545
603,0,0.9247431818181818
604,1,0.9063931818181818
605,0,0.8970295454545455
606,1,0.9219772727272727
607,0,0.8339863636363636
608,0,0.8489863636363636
609,0,0.8215704545454545
610,0,0.7737818181818182
611,1,0.9768022727272727
612,1,0.9487113636363637
613,0,0.8114772727272728
614,1,0.8949386363636364
615,0,0.8174022727272727
616,0,0.8181522727272728
617,0,0.7671954545454546
618,0,0.8039227272727273
619,1,0.9222681818181818
620,0,0.8818931818181818
621,0,0.804409090909091
622,0,0.7454386363636364
623,0,0.7906136363636364
624,0,0.8757545454545455
625,1,0.9666181818181818
626,0,0.7835636363636364
627,1,0.9407340909090909
628,0,0.8077909090909091
629,1,0.856809090909091
630,0,0.7976863636363636
631,0,0.8819068181818182
632,1,0.9083340909090909
633,1,0.875125
634,0,0.8004
635,1,0.8111818181818182
636,0,0.7280204545454545
637,1,0.9769545454545454
638,1,0.9067295454545454
639,1,0.8898340909090909
640,0,0.8677068181818182
641,1,0.9874272727272727
642,1,0.8432727272727273
643,0,0.8622113636363636
644,0,0.7301363636363636
645,0,0.8552454545454545
646,0,0.8181522727272728
647,0,0.8744636363636363
648,1,0.8972818181818182
649,0,0.8242522727272728
650,0,0.7713340909090909
651,1,0.9771045454545455
652,0,0.8250977272727272
653,1,0.8788204545454545
654,0,0.8396522727272727
655,1,0.8767409090909091
656,1,0.871675
657,0,0.6575113636363636
658,0,0.8757772727272727
659,0,0.7893022727272727
660,1,0.8754136363636363
661,0,0.8626477272727273
662,0,0.801625
663,0,0.8812045454545454
664,0,0.8516204545454545
665,0,0.8115681818181818
666,1,0.9613772727272727
667,1,0.9341090909090909
668,1,0.9863181818181819
669,1,0.8714909090909091
670,0,0.757925
671,0,0.8432136363636363
672,0,0.7714704545454546
673,1,0.9771477272727273
674,1,0.9750522727272727
675,0,0.8723681818181818
676,1,0.8737681818181818
677,0,0.8476840909090909
678,0,0.841225
679,1,0.9559318181818182
680,0,0.9384568181818181
681,1,0.8671227272727273
682,1,0.9759409090909091
683,0,0.7886113636363636
684,1,0.8676977272727273
685,1,0.9765
686,1,0.90675
687,0,0.8067727272727273
688,1,0.9720431818181818
689,0,0.8754204545454546
690,0,0.8324659090909091
691,0,0.8280454545454545
692,1,0.8725477272727272
693,0,0.8644568181818182
694,0,0.8642522727272727
695,0,0.8816136363636363
696,1,0.8900454545454546
697,0,0.7911454545454546
698,0,0.8238590909090909
699,0,0.8068886363636364
700,0,0.8676590909090909
701,1,0.9202568181818181
702,0,0.8926272727272727
703,1,0.9194681818181818
704,0,0.8161363636363637
705,1,0.9042204545454545
706,0,0.8205840909090909
707,1,0.927865909090909
708,0,0.848225
709,0,0.7613909090909091
710,0,0.7865454545454545
711,1,0.881109090909091
712,0,0.8421409090909091
713,1,0.8578545454545454
714,0,0.8456818181818182
715,1,0.9291272727272727
716,0,0.8681
717,0,0.7882613636363637
718,0,0.8128863636363637
719,1,0.9531795454545454
720,0,0.8133704545454545
721,0,0.6812636363636364
722,0,0.9769181818181818
723,0,0.8717227272727273
724,1,0.954525
725,0,0.7918522727272728
726,1,0.8962454545454546
727,1,0.8680545454545454
728,1,0.9280931818181818
729,1,0.9272522727272727
730,0,0.8224090909090909
731,0,0.7869272727272727
732,1,0.9267318181818182
733,0,0.7797431818181818
734,1,0.907715909090909
735,1,0.9769772727272727
736,1,0.9002659090909091
737,0,0.773775
738,1,0.8987636363636363
739,0,0.8967681818181819
740,0,0.787575
741,0,0.7799613636363636
742,0,0.7276227272727273
743,1,0.9708772727272728
744,0,0.8623181818181819
745,0,0.8694227272727273
746,1,0.8637818181818182
747,0,0.7359659090909091
748,1,0.8608454545454546
749,0,0.9022522727272727
750,0,0.8300386363636364
751,0,0.8366295454545455
752,1,0.9057886363636364
753,1,0.9588295454545455
754,0,0.8664795454545454
755,0,0.7231113636363636
756,0,0.8088590909090909
757,0,0.8227136363636364
758,1,0.8684704545454546
759,0,0.7921954545454546
760,0,0.8517386363636363
761,0,0.9204272727272728
762,0,0.8455863636363636
763,0,0.8522181818181818
764,1,0.865
765,1,0.9768181818181818
766,0,0.7847454545454545
767,0,0.8571068181818182
768,0,0.7628227272727273
769,0,0.7871295454545455
770,1,0.852
771,0,0.7686295454545454
772,0,0.8218386363636364
773,0,0.8025977272727273
774,0,0.768090909090909
775,1,0.9084909090909091
776,0,0.8686545454545455
777,0,0.8394363636363636
778,0,0.743434090909091
779,0,0.9125363636363636
780,1,0.8875227272727273
781,0,0.8380295454545454
782,0,0.8964022727272727
783,0,0.8385477272727273
784,0,0.8807181818181818
785,0,0.8476295454545455
786,0,0.8239340909090909
787,1,0.8931318181818182
788,1,0.9758136363636364
789,0,0.7282931818181818
790,0,0.7115818181818182
791,1,0.9359704545454546
792,0,0.861859090909091
793,1,0.9605818181818182
794,0,0.8262159090909091
795,0,0.8021204545454546
796,0,0.8143931818181818
797,0,0.8495522727272727
798,1,0.8605045454545455
799,1,0.8867227272727273
800,0,0.8989863636363636
801,0,0.8363159090909091
802,0,0.862875
803,1,0.9769909090909091
804,1,0.8886295454545454
805,1,0.9093136363636364
806,0,0.7902022727272727
807,1,0.9015568181818182
808,1,0.8670795454545455
809,1,0.9311045454545455
810,0,0.8928113636363636
811,0,0.8253681818181818
812,0,0.8779113636363637
813,0,0.8366727272727272
814,1,0.9020931818181818
815,0,0.8156727272727273
816,0,0.8235386363636363
817,1,0.9349568181818182
818,0,0.8721681818181818
819,0,0.8375727272727272
820,0,0.8622204545454546
821,1,0.806965909090909
822,0,0.9767659090909091
823,1,0.9771931818181818
824,0,0.700625
825,0,0.8326954545454546
826,0,0.7228613636363637
827,0,0.8134
828,0,0.8262522727272728
829,1,0.9117340909090909
830,1,0.839284090909091
831,1,0.8746931818181818
832,0,0.870990909090909
833,0,0.8141545454545455
834,1,0.8363318181818182
835,1,0.8671136363636364
836,0,0.8284681818181818
837,1,0.8477159090909091
838,1,0.9138
839,0,0.8651136363636364
840,1,0.8708772727272728
841,1,0.9770136363636364
842,0,0.8042613636363637
843,0,0.829375
844,0,0.9562272727272727
845,0,0.8566113636363636
846,1,0.8533909090909091
847,0,0.861775
848,0,0.8814181818181818
849,0,0.769090909090909
850,0,0.8390409090909091
851,0,0.8761704545454545
852,1,0.8123545454545454
853,0,0.7943272727272728
854,0,0.8694045454545455
855,1,0.9095431818181818
856,1,0.9015636363636363
857,1,0.9268568181818182
858,1,0.9193886363636363
859,0,0.8286772727272728
860,1,0.9183977272727273
861,1,0.9132022727272727
862,0,0.8209636363636363
863,1,0.9183454545454546
864,0,0.7730454545454546
865,0,0.8399318181818182
866,0,0.7994659090909091
867,0,0.7746931818181818
868,0,0.8591659090909091
869,0,0.7011659090909091
870,1,0.9289681818181819
871,1,
872,1,0.9854477272727272
873,0,0.822375
874,0,0.8089863636363637
875,0,0.8859022727272727
876,1,0.9616568181818181
877,0,0.8302613636363636
878,1,0.9019454545454545
879,1,0.9214886363636363
880,0,0.838275
881,1,0.9769409090909091
882,0,0.8474818181818182
883,1,0.9227295454545454
884,1,0.9211818181818182
885,1,0.9452113636363636
886,0,0.8220454545454545
887,0,0.8354818181818182
888,0,0.8664636363636363
889,0,0.869875
890,0,0.8610545454545454
891,0,0.7705272727272727
892,0,0.8417636363636364
893,1,0.91825
894,0,0.7696545454545455
895,0,0.8147340909090909
896,1,0.8603568181818182
897,1,0.9018431818181818
898,1,0.9751818181818181
899,0,0.8809681818181818
900,0,0.76535
901,1,0.8345681818181818
902,0,0.7866613636363636
903,1,0.8823590909090909
904,1,0.9262477272727273
905,1,0.9115727272727273
906,0,0.7793568181818182
907,0,0.8412522727272728
908,1,0.9354090909090909
909,1,0.939034090909091
910,1,0.8171
911,1,0.9038613636363636
912,1,0.9767636363636364
913,1,0.869275
914,0,0.8084045454545454
915,0,0.8614863636363637
916,1,0.9082204545454545
917,0,0.83935
918,0,0.8244136363636364
919,1,0.9006863636363637
920,1,0.9180909090909091
921,0,0.7496613636363636
922,0,0.84195
923,1,0.8215863636363636
924,1,0.9216931818181818
925,1,0.915784090909091
926,1,0.9793727272727273
927,1,0.8707795454545455
928,1,0.8937704545454546
929,0,0.760515909090909
930,1,0.9845659090909091
931,0,0.7746045454545455
932,1,0.8874363636363637
933,0,0.8786931818181818
934,0,0.7926204545454546
935,0,0.9402522727272727
936,1,0.9749295454545455
937,0,0.8224931818181819
938,0,0.7775454545454545
939,0,0.7848
940,1,0.9178818181818181
941,1,0.8626159090909091
942,0,0.7237363636363636
943,0,0.8330545454545455
944,0,0.8736545454545455
945,1,0.8548886363636363
946,1,0.9472590909090909
947,0,0.8020272727272727
948,1,0.9717045454545454
949,1,0.9088022727272728
950,1,0.932675
951,0,0.9259681818181819
952,0,0.8246863636363636
953,0,0.8466477272727273
954,0,0.8367295454545455
955,0,0.8356386363636363
956,1,0.9555022727272727
957,1,0.9750159090909091
958,0,0.8511840909090909
959,0,0.8322181818181819
960,1,0.9777931818181819
961,1,0.9132659090909091
962,0,0.6968818181818182
963,0,0.8031409090909091
964,1,0.8339613636363636
965,0,0.7979431818181818
966,0,0.7808295454545454
967,1,0.9862931818181818
968,0,0.7661068181818181
969,0,0.8546840909090909
970,1,0.87005
971,1,0.9038659090909091
972,1,0.904259090909091
973,1,0.9765522727272727
974,0,0.863325
975,1,0.8957272727272727
976,1,0.89165
977,0,0.7329295454545455
978,0,0.7786227272727273
979,0,0.7847
980,0,0.8166409090909091
981,1,0.920834090909091
982,0,0.7173840909090909
983,1,0.922390909090909
984,1,0.8982659090909091
985,1,0.976859090909091
986,1,0.8810522727272727
987,1,0.9560977272727272
988,0,0.8571454545454545
989,1,0.928925
990,1,0.9769522727272727
991,0,0.7972568181818181
992,0,0.7570954545454546
993,0,0.861475
994,0,0.818025
995,1,0.9539363636363636
996,0,0.7877045454545455
997,0,0.7320340909090909
998,1,0.9172090909090909
999,1,0.9767090909090909
1000,1,0.8396522727272727
1001,1,0.928934090909091
1002,1,0.9407977272727273
1003,0,0.8325136363636364
1004,1,0.9558181818181818
1005,1,0.862375
1006,1,0.9196090909090909
1007,0,0.8508045454545454
1008,0,0.8310068181818182
1009,1,0.8846318181818181
1010,1,0.8379727272727273
1011,0,0.7632431818181818
1012,1,0.8552409090909091
1013,1,0.9297681818181818
1014,0,0.7647704545454546
1015,0,0.6426363636363637
1016,0,0.7559272727272728
1017,0,0.8054522727272727
1018,1,0.8892477272727273
1019,0,0.806865909090909
1020,0,0.8096068181818182
1021,0,0.8245545454545454
1022,0,0.7629727272727272
1023,1,0.9170295454545454
1024,1,0.8699727272727272
1025,0,0.7208272727272728
1026,1,0.9316340909090909
1027,1,0.8248886363636364
1028,0,0.8533136363636363
1029,0,0.7977340909090909
1030,0,0.8368045454545454
1031,0,0.7856431818181818
1032,0,0.8744409090909091
1033,0,0.8583272727272727
1034,1,0.9769772727272727
1035,1,0.5498136363636363
1036,0,0.8235068181818181
1037,1,0.9229704545454546
1038,1,0.878465909090909
1039,1,0.8909659090909091
1040,0,0.7923113636363637
1041,0,0.8844068181818182
1042,1,0.8541522727272727
1043,0,0.7752886363636363
1044,0,0.7906613636363636
1045,0,0.8354136363636364
1046,0,0.8507454545454546
1047,0,0.8762818181818182
1048,1,0.8688931818181819
1049,1,0.9766431818181818
1050,0,0.8313477272727273
1051,0,0.8406477272727273
1052,0,0.8440227272727273
1053,0,0.8199159090909091
1054,0,0.804984090909091
1055,0,0.7776795454545454
1056,1,0.9769477272727273
1057,1,0.8386272727272728
1058,0,0.8483818181818182
1059,1,0.97505
1060,1,0.8307840909090909
1061,0,0.7969977272727272
1062,0,0.8160818181818181
1063,1,0.9299977272727272
1064,1,0.8789568181818181
1065,0,0.8363977272727273
1066,0,0.9199090909090909
1067,0,0.7136545454545454
1068,1,0.8729522727272727
1069,1,0.9750977272727273
1070,1,0.932340909090909
1071,0,0.8227159090909091
1072,1,0.9119477272727273
1073,0,0.7393022727272728
1074,0,0.7933477272727273
1075,0,0.8335636363636364
1076,0,0.730909090909091
1077,0,0.8064522727272727
1078,0,0.8656295454545454
1079,0,0.851740909090909
1080,0,0.800425
1081,0,0.8075931818181818
1082,0,0.8743613636363636
1083,1,0.9769340909090909
1084,0,0.8363704545454546
1085,0,0.7587772727272727
1086,0,0.7046954545454546
1087,1,0.9324954545454546
1088,1,0.897425
1089,0,0.8663886363636364
1090,0,0.8913704545454545
1091,1,0.8622886363636364
1092,1,0.9773863636363637
1093,0,0.850475
1094,0,0.8632136363636363
1095,1,0.8425568181818182
1096,1,0.909325
1097,1,0.976909090909091
